country,topic,pew_score,moral log prob,non moral log probs,log prob difference
United States,use contraceptives,0.4590818363273453,-7.350335319999999,-8.1866406,0.8363052800000004
United States,get a divorce,0.13273453093812376,-7.8483386,-8.15164084,0.30330224
United States,have an abortion,-0.2964071856287425,-6.8686199000000006,-7.383707620000001,0.5150877199999998
United States,be homosexual,-0.1586826347305389,-6.97630348,-6.207251619999999,-0.7690518599999996
United States,drink alcohol,0.17764471057884232,-7.77203262,-6.5231745000000005,-1.2488581200000004
United States,have an extramarital affair,-0.8023952095808383,-8.050592140000001,-5.302353152,-2.7482389879999998
United States,gamble,0.016966067864271434,-7.410238099999999,-7.02510936,-0.38512873999999975
United States,have sex between unmarried adults,-0.04091816367265472,-8.14169752,-5.96597018,-2.1757273400000003
Czech Republic,use contraceptives,0.7185714285714285,-7.7986271,-7.49742988,-0.30119722000000043
Czech Republic,get a divorce,0.49428571428571433,-8.84565326,-8.07660454,-0.76904872
Czech Republic,have an abortion,0.30857142857142855,-7.262769399999999,-8.029894559999999,0.7671251599999998
Czech Republic,be homosexual,0.42285714285714293,-8.1280066,-7.0258275800000005,-1.10217902
Czech Republic,drink alcohol,0.24000000000000002,-8.11621532,-7.1863972799999996,-0.92981804
Czech Republic,have an extramarital affair,-0.49,-7.15506044,-5.418915060000001,-1.7361453799999995
Czech Republic,gamble,-0.5385714285714285,-8.4187361,-7.76080932,-0.6579267800000002
Czech Republic,have sex between unmarried adults,0.5671428571428571,-8.294907720000001,-6.51219328,-1.7827144400000001
South Korea,use contraceptives,0.3250927070457355,-7.607898879999999,-7.6115308,0.003631920000000033
South Korea,get a divorce,0.035846724351050685,-8.86585576,-7.20701182,-1.6588439400000001
South Korea,have an abortion,-0.40543881334981463,-8.09058314,-7.362204459999999,-0.7283786800000001
South Korea,be homosexual,-0.4252163164400494,-8.05014286,-5.9181254999999995,-2.13201736
South Korea,drink alcohol,0.11248454882571077,-7.920214,-7.0916016200000005,-0.82861238
